X,Y,Z,Cu,Dens
1433,1509,953,-2,2.645544
1448,1509,953,-2,2.645544
1463,1509,953,-2,2.645544
1478,1509,953,-2,2.645544
1311,1524,953,0.1,2.645544
1326,1524,953,0.11,2.645544
1341,1524,953,0.14,2.645544
1356,1524,953,0.17,2.645544
1372,1524,953,0.22,2.645544
1387,1524,953,0.16,2.645544
1402,1524,953,0.13,2.645544
1417,1524,953,0.1,2.645544
1433,1524,953,-2,2.645544
1448,1524,953,-2,2.645544
1463,1524,953,-2,2.645544
1478,1524,953,-2,2.645544
1311,1539,953,0.1,2.645544
1326,1539,953,0.11,2.645544
1341,1539,953,0.14,2.645544
1356,1539,953,0.18,2.645544
1372,1539,953,0.25,2.645544
1387,1539,953,0.2,2.645544
1402,1539,953,0.15,2.645544
1417,1539,953,0.12,2.645544
1433,1539,953,-2,2.645544
1448,1539,953,-2,2.645544
1463,1539,953,-2,2.645544
1478,1539,953,-2,2.645544
1311,1554,953,0.09,2.645544
1326,1554,953,0.11,2.645544
1341,1554,953,0.14,2.645544
1356,1554,953,0.2,2.645544
1372,1554,953,0.3,2.645544
1387,1554,953,0.24,2.645544
1402,1554,953,0.19,2.645544
1417,1554,953,0.14,2.645544
1433,1554,953,-2,2.645544
1448,1554,953,-2,2.645544
1463,1554,953,-2,2.645544
1478,1554,953,-2,2.645544
1311,1570,953,0.09,2.645544
1326,1570,953,0.1,2.645544
1341,1570,953,0.14,2.645544
1356,1570,953,0.21,2.645544
1372,1570,953,0.35,2.645544
1387,1570,953,0.3,2.645544
1402,1570,953,0.23,2.645544
1417,1570,953,0.18,2.645544
1433,1570,953,-2,2.645544
1448,1570,953,-2,2.645544
1463,1570,953,-2,2.645544
1478,1570,953,-2,2.645544
1311,1585,953,0.08,2.645544
1326,1585,953,0.1,2.645544
1341,1585,953,0.13,2.645544
1356,1585,953,0.22,2.645544
1372,1585,953,0.38,2.645544
1387,1585,953,0.38,2.645544
1402,1585,953,0.29,2.645544
1417,1585,953,0.22,2.645544
1433,1585,953,-2,2.645544
1448,1585,953,-2,2.645544
1463,1585,953,-2,2.645544
1478,1585,953,-2,2.645544
1311,1600,953,0.08,2.645544
1326,1600,953,0.09,2.645544
1341,1600,953,0.13,2.645544
1356,1600,953,0.23,2.645544
1372,1600,953,0.43,2.645544
1387,1600,953,0.47,2.645544
1402,1600,953,0.38,2.645544
1417,1600,953,0.29,2.645544
1433,1600,953,-2,2.645544
1448,1600,953,-2,2.645544
1463,1600,953,-2,2.645544
1478,1600,953,-2,2.645544
1311,1615,953,0.07,2.645544
1326,1615,953,0.09,2.645544
1341,1615,953,0.12,2.645544
1356,1615,953,0.21,2.645544
1372,1615,953,0.44,2.645544
1387,1615,953,0.58,2.645544
1402,1615,953,0.47,2.645544
1417,1615,953,-2,2.645544
1433,1615,953,-2,2.645544
1448,1615,953,-2,2.645544
1463,1615,953,-2,2.645544
1478,1615,953,-2,2.645544
1311,1631,953,0.07,2.645544
1326,1631,953,0.09,2.645544
1341,1631,953,0.11,2.645544
1356,1631,953,0.19,2.645544
1372,1631,953,0.43,2.645544
1387,1631,953,0.65,2.645544
1402,1631,953,0.56,2.645544
1417,1631,953,-2,2.645544
1433,1631,953,-2,2.645544
1448,1631,953,-2,2.645544
1463,1631,953,-2,2.645544
1478,1631,953,-2,2.645544
1311,1646,953,0.07,2.645544
1326,1646,953,0.08,2.645544
1341,1646,953,0.11,2.645544
1356,1646,953,0.17,2.645544
1372,1646,953,0.38,2.645544
1387,1646,953,0.72,2.645544
1402,1646,953,0.64,2.645544
1417,1646,953,-2,2.645544
1433,1646,953,-2,2.645544
1448,1646,953,-2,2.645544
1463,1646,953,-2,2.645544
1478,1646,953,-2,2.645544
1311,1661,953,0.06,2.645544
1326,1661,953,0.08,2.645544
1341,1661,953,0.1,2.645544
1356,1661,953,0.16,2.645544
1372,1661,953,0.34,2.645544
1387,1661,953,0.77,2.645544
1402,1661,953,-2,2.645544
1417,1661,953,-2,2.645544
1433,1661,953,-2,2.645544
1448,1661,953,-2,2.645544
1463,1661,953,-2,2.645544
1478,1661,953,-2,2.645544
1311,1676,953,-2,2.645544
1326,1676,953,0.07,2.645544
1341,1676,953,0.09,2.645544
1356,1676,953,0.13,2.645544
1372,1676,953,0.28,2.645544
1387,1676,953,0.78,2.645544
1402,1676,953,-2,2.645544
1417,1676,953,-2,2.645544
1433,1676,953,-2,2.645544
1448,1676,953,-2,2.645544
1463,1676,953,-2,2.645544
1478,1676,953,-2,2.645544
1311,1692,953,-2,2.645544
1326,1692,953,-2,2.645544
1341,1692,953,-2,2.645544
1356,1692,953,0.12,2.645544
1372,1692,953,0.22,2.645544
1387,1692,953,-2,2.645544
1402,1692,953,-2,2.645544
1417,1692,953,-2,2.645544
1433,1692,953,-2,2.645544
1448,1692,953,-2,2.645544
1463,1692,953,-2,2.645544
1478,1692,953,-2,2.645544
1311,1707,953,-2,2.645544
1326,1707,953,-2,2.645544
1341,1707,953,-2,2.645544
1356,1707,953,-2,2.645544
1372,1707,953,-2,2.645544
1387,1707,953,-2,2.645544
1402,1707,953,-2,2.645544
1417,1707,953,-2,2.645544
1433,1707,953,-2,2.645544
1448,1707,953,-2,2.645544
1463,1707,953,-2,2.645544
1478,1707,953,-2,2.645544
1311,1722,953,-2,2.645544
1326,1722,953,-2,2.645544
1341,1722,953,-2,2.645544
1356,1722,953,-2,2.645544
1372,1722,953,-2,2.645544
1387,1722,953,-2,2.645544
1402,1722,953,-2,2.645544
1417,1722,953,-2,2.645544
1433,1722,953,-2,2.645544
1448,1722,953,-2,2.645544
1463,1722,953,-2,2.645544
1478,1722,953,-2,2.645544
1311,1737,953,-2,2.645544
1326,1737,953,-2,2.645544
1341,1737,953,-2,2.645544
1356,1737,953,-2,2.645544
1372,1737,953,-2,2.645544
1387,1737,953,-2,2.645544
1402,1737,953,-2,2.645544
1417,1737,953,-2,2.645544
1433,1737,953,-2,2.645544
1448,1737,953,-2,2.645544
1463,1737,953,-2,2.645544
1478,1737,953,-2,2.645544
1311,1753,953,-2,2.645544
1326,1753,953,-2,2.645544
1341,1753,953,-2,2.645544
1356,1753,953,-2,2.645544
1372,1753,953,-2,2.645544
1387,1753,953,-2,2.645544
1402,1753,953,-2,2.645544
1417,1753,953,-2,2.645544
1433,1753,953,-2,2.645544
1448,1753,953,-2,2.645544
1463,1753,953,-2,2.645544
1478,1753,953,-2,2.645544
1311,1463,960,-2,2.645544
1326,1463,960,0.05,2.645544
1341,1463,960,0.05,2.645544
1356,1463,960,0.07,2.645544
1372,1463,960,0.06,2.645544
1387,1463,960,0.05,2.645544
1402,1463,960,-2,2.645544
1417,1463,960,-2,2.645544
1433,1463,960,-2,2.645544
1448,1463,960,-2,2.645544
1463,1463,960,-2,2.645544
1478,1463,960,-2,2.645544
1311,1478,960,0.05,2.645544
1326,1478,960,0.05,2.645544
1341,1478,960,0.05,2.645544
1356,1478,960,0.07,2.645544
1372,1478,960,0.07,2.645544
1387,1478,960,0.05,2.645544
1402,1478,960,0.04,2.645544
1417,1478,960,-2,2.645544
1433,1478,960,-2,2.645544
1448,1478,960,-2,2.645544
1463,1478,960,-2,2.645544
1478,1478,960,-2,2.645544
1311,1494,960,0.05,2.645544
1326,1494,960,0.05,2.645544
1341,1494,960,0.06,2.645544
1356,1494,960,0.07,2.645544
1372,1494,960,0.08,2.645544
1387,1494,960,0.06,2.645544
1402,1494,960,0.05,2.645544
1417,1494,960,-2,2.645544
1433,1494,960,-2,2.645544
1448,1494,960,-2,2.645544
1463,1494,960,-2,2.645544
1478,1494,960,-2,2.645544
1311,1509,960,0.05,2.645544
1326,1509,960,0.05,2.645544
1341,1509,960,0.06,2.645544
1356,1509,960,0.08,2.645544
1372,1509,960,0.09,2.645544
1387,1509,960,0.07,2.645544
1402,1509,960,0.05,2.645544
1417,1509,960,-2,2.645544
1433,1509,960,-2,2.645544
1448,1509,960,-2,2.645544
1463,1509,960,-2,2.645544
1478,1509,960,-2,2.645544
1311,1524,960,0.04,2.645544
1326,1524,960,0.05,2.645544
1341,1524,960,0.06,2.645544
1356,1524,960,0.08,2.645544
1372,1524,960,0.11,2.645544
1387,1524,960,0.08,2.645544
1402,1524,960,-2,2.645544
1417,1524,960,-2,2.645544
1433,1524,960,-2,2.645544
1448,1524,960,-2,2.645544
1463,1524,960,-2,2.645544
1478,1524,960,-2,2.645544
1311,1539,960,0.04,2.645544
1326,1539,960,0.05,2.645544
1341,1539,960,-2,2.645544
1356,1539,960,-2,2.645544
1372,1539,960,0.13,2.645544
1387,1539,960,-2,2.645544
1402,1539,960,-2,2.645544
1417,1539,960,-2,2.645544
1433,1539,960,-2,2.645544
1448,1539,960,-2,2.645544
1463,1539,960,-2,2.645544
1478,1539,960,-2,2.645544
1311,1554,960,0.04,2.645544
1326,1554,960,0.05,2.645544
1341,1554,960,0.06,2.645544
1356,1554,960,0.1,2.645544
1372,1554,960,0.15,2.645544
1387,1554,960,-2,2.645544
1402,1554,960,-2,2.645544
1417,1554,960,-2,2.645544
1433,1554,960,-2,2.645544
1448,1554,960,-2,2.645544
1463,1554,960,-2,2.645544
1478,1554,960,-2,2.645544
1311,1570,960,0.04,2.645544
1326,1570,960,0.05,2.645544
1341,1570,960,0.06,2.645544
1356,1570,960,0.1,2.645544
1372,1570,960,0.17,2.645544
1387,1570,960,0.15,2.645544
1402,1570,960,-2,2.645544
1417,1570,960,-2,2.645544
1433,1570,960,-2,2.645544
1448,1570,960,-2,2.645544
1463,1570,960,-2,2.645544
1478,1570,960,-2,2.645544
1311,1585,960,0.04,2.645544
1326,1585,960,0.04,2.645544
1341,1585,960,0.06,2.645544
1356,1585,960,0.11,2.645544
1372,1585,960,0.19,2.645544
1387,1585,960,0.19,2.645544
1402,1585,960,-2,2.645544
1417,1585,960,-2,2.645544
1433,1585,960,-2,2.645544
1448,1585,960,-2,2.645544
1463,1585,960,-2,2.645544
1478,1585,960,-2,2.645544
1311,1600,960,0.04,2.645544
1326,1600,960,-2,2.645544
1341,1600,960,-2,2.645544
1356,1600,960,0.12,2.645544
1372,1600,960,-2,2.645544
1387,1600,960,-2,2.645544
1402,1600,960,-2,2.645544
1417,1600,960,-2,2.645544
1433,1600,960,-2,2.645544
1448,1600,960,-2,2.645544
1463,1600,960,-2,2.645544
1478,1600,960,-2,2.645544
1311,1615,960,-2,2.645544
1326,1615,960,-2,2.645544
1341,1615,960,-2,2.645544
1356,1615,960,-2,2.645544
1372,1615,960,-2,2.645544
1387,1615,960,-2,2.645544
1402,1615,960,-2,2.645544
1417,1615,960,-2,2.645544
1433,1615,960,-2,2.645544
1448,1615,960,-2,2.645544
1463,1615,960,-2,2.645544
1478,1615,960,-2,2.645544
1311,1631,960,-2,2.645544
1326,1631,960,-2,2.645544
1341,1631,960,-2,2.645544
1356,1631,960,-2,2.645544
1372,1631,960,-2,2.645544
1387,1631,960,-2,2.645544
1402,1631,960,-2,2.645544
1417,1631,960,-2,2.645544
1433,1631,960,-2,2.645544
1448,1631,960,-2,2.645544
1463,1631,960,-2,2.645544
1478,1631,960,-2,2.645544
1311,1646,960,-2,2.645544
1326,1646,960,-2,2.645544
1341,1646,960,-2,2.645544
1356,1646,960,-2,2.645544
1372,1646,960,-2,2.645544
1387,1646,960,-2,2.645544
1402,1646,960,-2,2.645544
1417,1646,960,-2,2.645544
1433,1646,960,-2,2.645544
1448,1646,960,-2,2.645544
1463,1646,960,-2,2.645544
1478,1646,960,-2,2.645544
1311,1661,960,-2,2.645544
1326,1661,960,-2,2.645544
1341,1661,960,-2,2.645544
1356,1661,960,-2,2.645544
1372,1661,960,-2,2.645544
1387,1661,960,-2,2.645544
1402,1661,960,-2,2.645544
1417,1661,960,-2,2.645544
1433,1661,960,-2,2.645544
1448,1661,960,-2,2.645544
1463,1661,960,-2,2.645544
1478,1661,960,-2,2.645544
1311,1676,960,-2,2.645544
1326,1676,960,-2,2.645544
1341,1676,960,-2,2.645544
1356,1676,960,-2,2.645544
1372,1676,960,-2,2.645544
1387,1676,960,-2,2.645544
1402,1676,960,-2,2.645544
1417,1676,960,-2,2.645544
1433,1676,960,-2,2.645544
1448,1676,960,-2,2.645544
1463,1676,960,-2,2.645544
1478,1676,960,-2,2.645544
1311,1692,960,-2,2.645544
1326,1692,960,-2,2.645544
1341,1692,960,-2,2.645544
1356,1692,960,-2,2.645544
1372,1692,960,-2,2.645544
1387,1692,960,-2,2.645544
1402,1692,960,-2,2.645544
1417,1692,960,-2,2.645544
1433,1692,960,-2,2.645544
1448,1692,960,-2,2.645544
1463,1692,960,-2,2.645544
1478,1692,960,-2,2.645544
1311,1707,960,-2,2.645544
1326,1707,960,-2,2.645544
1341,1707,960,-2,2.645544
1356,1707,960,-2,2.645544
1372,1707,960,-2,2.645544
1387,1707,960,-2,2.645544
1402,1707,960,-2,2.645544
1417,1707,960,-2,2.645544
1433,1707,960,-2,2.645544
1448,1707,960,-2,2.645544
1463,1707,960,-2,2.645544
1478,1707,960,-2,2.645544
1311,1722,960,-2,2.645544
1326,1722,960,-2,2.645544
1341,1722,960,-2,2.645544
1356,1722,960,-2,2.645544
1372,1722,960,-2,2.645544
1387,1722,960,-2,2.645544
1402,1722,960,-2,2.645544
1417,1722,960,-2,2.645544
1433,1722,960,-2,2.645544
1448,1722,960,-2,2.645544
1463,1722,960,-2,2.645544
1478,1722,960,-2,2.645544
1311,1737,960,-2,2.645544
1326,1737,960,-2,2.645544
1341,1737,960,-2,2.645544
1356,1737,960,-2,2.645544
1372,1737,960,-2,2.645544
1387,1737,960,-2,2.645544
1402,1737,960,-2,2.645544
1417,1737,960,-2,2.645544
1433,1737,960,-2,2.645544
1448,1737,960,-2,2.645544
1463,1737,960,-2,2.645544
1478,1737,960,-2,2.645544
1311,1753,960,-2,2.645544
1326,1753,960,-2,2.645544
1341,1753,960,-2,2.645544
1356,1753,960,-2,2.645544
1372,1753,960,-2,2.645544
1387,1753,960,-2,2.645544
1402,1753,960,-2,2.645544
1417,1753,960,-2,2.645544
1433,1753,960,-2,2.645544
1448,1753,960,-2,2.645544
1463,1753,960,-2,2.645544
1478,1753,960,-2,2.645544
1311,1463,968,-2,2.645544
1326,1463,968,-2,2.645544
1341,1463,968,-2,2.645544
1356,1463,968,-2,2.645544
1372,1463,968,-2,2.645544
1387,1463,968,-2,2.645544
1402,1463,968,-2,2.645544
1417,1463,968,-2,2.645544
1433,1463,968,-2,2.645544
1448,1463,968,-2,2.645544
1463,1463,968,-2,2.645544
1478,1463,968,-2,2.645544
1311,1478,968,-2,2.645544
1326,1478,968,-2,2.645544
1341,1478,968,-2,2.645544
1356,1478,968,-2,2.645544
1372,1478,968,-2,2.645544
1387,1478,968,-2,2.645544
1402,1478,968,-2,2.645544
1417,1478,968,-2,2.645544
1433,1478,968,-2,2.645544
1448,1478,968,-2,2.645544
1463,1478,968,-2,2.645544
1478,1478,968,-2,2.645544
1311,1494,968,-2,2.645544
1326,1494,968,-2,2.645544
1341,1494,968,-2,2.645544
1356,1494,968,-2,2.645544
1372,1494,968,-2,2.645544
1387,1494,968,-2,2.645544
1402,1494,968,-2,2.645544
1417,1494,968,-2,2.645544
1433,1494,968,-2,2.645544
1448,1494,968,-2,2.645544
1463,1494,968,-2,2.645544
1478,1494,968,-2,2.645544
1311,1509,968,-2,2.645544
1326,1509,968,-2,2.645544
1341,1509,968,-2,2.645544
1356,1509,968,-2,2.645544
1372,1509,968,-2,2.645544
1387,1509,968,-2,2.645544
1402,1509,968,-2,2.645544
1417,1509,968,-2,2.645544
1433,1509,968,-2,2.645544
1448,1509,968,-2,2.645544
1463,1509,968,-2,2.645544
1478,1509,968,-2,2.645544
1311,1524,968,-2,2.645544
1326,1524,968,-2,2.645544
1341,1524,968,-2,2.645544
1356,1524,968,-2,2.645544
1372,1524,968,-2,2.645544
1387,1524,968,-2,2.645544
1402,1524,968,-2,2.645544
1417,1524,968,-2,2.645544
1433,1524,968,-2,2.645544
1448,1524,968,-2,2.645544
1463,1524,968,-2,2.645544
1478,1524,968,-2,2.645544
1311,1539,968,-2,2.645544
1326,1539,968,-2,2.645544
1341,1539,968,-2,2.645544
1356,1539,968,-2,2.645544
1372,1539,968,-2,2.645544
1387,1539,968,-2,2.645544
1402,1539,968,-2,2.645544
1417,1539,968,-2,2.645544
1433,1539,968,-2,2.645544
1448,1539,968,-2,2.645544
1463,1539,968,-2,2.645544
1478,1539,968,-2,2.645544
1311,1554,968,-2,2.645544
1326,1554,968,-2,2.645544
1341,1554,968,-2,2.645544
1356,1554,968,-2,2.645544
1372,1554,968,-2,2.645544
1387,1554,968,-2,2.645544
1402,1554,968,-2,2.645544
1417,1554,968,-2,2.645544
1433,1554,968,-2,2.645544
1448,1554,968,-2,2.645544
1463,1554,968,-2,2.645544
1478,1554,968,-2,2.645544
1311,1570,968,-2,2.645544
1326,1570,968,-2,2.645544
1341,1570,968,-2,2.645544
1356,1570,968,-2,2.645544
1372,1570,968,-2,2.645544
1387,1570,968,-2,2.645544
1402,1570,968,-2,2.645544
1417,1570,968,-2,2.645544
1433,1570,968,-2,2.645544
1448,1570,968,-2,2.645544
1463,1570,968,-2,2.645544
1478,1570,968,-2,2.645544
1311,1585,968,-2,2.645544
1326,1585,968,-2,2.645544
1341,1585,968,-2,2.645544
1356,1585,968,-2,2.645544
1372,1585,968,-2,2.645544
1387,1585,968,-2,2.645544
1402,1585,968,-2,2.645544
1417,1585,968,-2,2.645544
1433,1585,968,-2,2.645544
1448,1585,968,-2,2.645544
1463,1585,968,-2,2.645544
1478,1585,968,-2,2.645544
1311,1600,968,-2,2.645544
1326,1600,968,-2,2.645544
1341,1600,968,-2,2.645544
1356,1600,968,-2,2.645544
1372,1600,968,-2,2.645544
1387,1600,968,-2,2.645544
1402,1600,968,-2,2.645544
1417,1600,968,-2,2.645544
1433,1600,968,-2,2.645544
1448,1600,968,-2,2.645544
1463,1600,968,-2,2.645544
1478,1600,968,-2,2.645544
1311,1615,968,-2,2.645544
1326,1615,968,-2,2.645544
1341,1615,968,-2,2.645544
1356,1615,968,-2,2.645544
1372,1615,968,-2,2.645544
1387,1615,968,-2,2.645544
1402,1615,968,-2,2.645544
1417,1615,968,-2,2.645544
1433,1615,968,-2,2.645544
1448,1615,968,-2,2.645544
1463,1615,968,-2,2.645544
1478,1615,968,-2,2.645544
1311,1631,968,-2,2.645544
1326,1631,968,-2,2.645544
1341,1631,968,-2,2.645544
1356,1631,968,-2,2.645544
1372,1631,968,-2,2.645544
1387,1631,968,-2,2.645544
1402,1631,968,-2,2.645544
1417,1631,968,-2,2.645544
1433,1631,968,-2,2.645544
1448,1631,968,-2,2.645544
1463,1631,968,-2,2.645544
1478,1631,968,-2,2.645544
1311,1646,968,-2,2.645544
1326,1646,968,-2,2.645544
1341,1646,968,-2,2.645544
1356,1646,968,-2,2.645544
1372,1646,968,-2,2.645544
1387,1646,968,-2,2.645544
1402,1646,968,-2,2.645544
1417,1646,968,-2,2.645544
1433,1646,968,-2,2.645544
1448,1646,968,-2,2.645544
1463,1646,968,-2,2.645544
1478,1646,968,-2,2.645544
1311,1661,968,-2,2.645544
1326,1661,968,-2,2.645544
1341,1661,968,-2,2.645544
1356,1661,968,-2,2.645544
1372,1661,968,-2,2.645544
1387,1661,968,-2,2.645544
1402,1661,968,-2,2.645544
1417,1661,968,-2,2.645544
1433,1661,968,-2,2.645544
1448,1661,968,-2,2.645544
1463,1661,968,-2,2.645544
1478,1661,968,-2,2.645544
1311,1676,968,-2,2.645544
1326,1676,968,-2,2.645544
1341,1676,968,-2,2.645544
1356,1676,968,-2,2.645544
1372,1676,968,-2,2.645544
1387,1676,968,-2,2.645544
1402,1676,968,-2,2.645544
1417,1676,968,-2,2.645544
1433,1676,968,-2,2.645544
1448,1676,968,-2,2.645544
1463,1676,968,-2,2.645544
1478,1676,968,-2,2.645544
1311,1692,968,-2,2.645544
1326,1692,968,-2,2.645544
1341,1692,968,-2,2.645544
1356,1692,968,-2,2.645544
1372,1692,968,-2,2.645544
1387,1692,968,-2,2.645544
1402,1692,968,-2,2.645544
1417,1692,968,-2,2.645544
1433,1692,968,-2,2.645544
1448,1692,968,-2,2.645544
1463,1692,968,-2,2.645544
1478,1692,968,-2,2.645544
1311,1707,968,-2,2.645544
1326,1707,968,-2,2.645544
1341,1707,968,-2,2.645544
1356,1707,968,-2,2.645544
1372,1707,968,-2,2.645544
1387,1707,968,-2,2.645544
1402,1707,968,-2,2.645544
1417,1707,968,-2,2.645544
1433,1707,968,-2,2.645544
1448,1707,968,-2,2.645544
1463,1707,968,-2,2.645544
1478,1707,968,-2,2.645544
1311,1722,968,-2,2.645544
1326,1722,968,-2,2.645544
1341,1722,968,-2,2.645544
1356,1722,968,-2,2.645544
1372,1722,968,-2,2.645544
1387,1722,968,-2,2.645544
1402,1722,968,-2,2.645544
1417,1722,968,-2,2.645544
1433,1722,968,-2,2.645544
1448,1722,968,-2,2.645544
1463,1722,968,-2,2.645544
1478,1722,968,-2,2.645544
1311,1737,968,-2,2.645544
1326,1737,968,-2,2.645544
1341,1737,968,-2,2.645544
1356,1737,968,-2,2.645544
1372,1737,968,-2,2.645544
1387,1737,968,-2,2.645544
1402,1737,968,-2,2.645544
1417,1737,968,-2,2.645544
1433,1737,968,-2,2.645544
1448,1737,968,-2,2.645544
1463,1737,968,-2,2.645544
1478,1737,968,-2,2.645544
1311,1753,968,-2,2.645544
1326,1753,968,-2,2.645544
1341,1753,968,-2,2.645544
1356,1753,968,-2,2.645544
1372,1753,968,-2,2.645544
1387,1753,968,-2,2.645544
1402,1753,968,-2,2.645544
1417,1753,968,-2,2.645544
1433,1753,968,-2,2.645544
1448,1753,968,-2,2.645544
1463,1753,968,-2,2.645544
1478,1753,968,-2,2.645544
